id,created_date,modified_date,person_id,event_id,timeslot_id,sponsor_id,status,attended,referrer_id,custom_signup_field_values
3905687,1585864617,1586061638,1785942,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '44', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Home for Good Coalition', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905689,1585864623,1585875848,1785943,265841,1418528,1391,REGISTERED,,,"[{'text_value': '45', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'none', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905697,1585864660,1585875855,1785947,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905704,1585864672,1585875849,1785952,265841,1418528,1391,REGISTERED,,,"[{'text_value': '42', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905714,1585864682,1585869145,1785953,265841,1418528,1391,CANCELLED,,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'GD', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905719,1585864693,1585875849,1785954,265841,1418528,1391,REGISTERED,,,"[{'text_value': '40', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Boston Conservatory at Berklee', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905723,1585864702,1585866569,387683,265841,1418528,1391,CANCELLED,,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905728,1585864711,1585886868,1785956,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905730,1585864718,1585887098,1785957,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905731,1585864719,1585875850,1785958,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905732,1585864720,1585875851,1785959,265841,1418528,1391,REGISTERED,,,"[{'text_value': '52', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905734,1585864733,1585887098,1745789,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905735,1585864734,1585887098,1785961,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'N/A', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905736,1585864736,1585875855,1785962,265841,1418528,1391,REGISTERED,,,"[{'text_value': '55', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'unite', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905737,1585864738,1585875852,1785963,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905739,1585864746,1585875853,215369,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905742,1585864751,1585887098,325640,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '68', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Jewish Voice for Peace Twin Cities', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905747,1585864778,1585875856,1785966,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905753,1585864787,1585875855,1785968,265841,1418528,1391,REGISTERED,,,"[{'text_value': '25', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of MD School of Social Work', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905772,1585864824,1585875855,1785974,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905773,1585864825,1585875856,588819,265841,1418528,1391,REGISTERED,,,"[{'text_value': '31', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'First Grace', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905785,1585864888,1585875856,1785977,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'United for Respect', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905801,1585864945,1585875857,1223884,265841,1418528,1391,REGISTERED,,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Indivisible CD1', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905802,1585864950,1586210736,1785981,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Chicago Jobs Council', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905806,1585864962,1585922144,1785984,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '70', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905827,1585865043,1585875858,1785990,265841,1418528,1391,REGISTERED,,,"[{'text_value': '37', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'SEIU Healthcare Illinois & Indiana', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905828,1585865043,1585887100,1687791,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'BYP100 Chicago', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905829,1585865044,1585973871,1785991,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Yale School of Art', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905831,1585865053,1585875859,999040,265841,1418528,1391,REGISTERED,,,"[{'text_value': '28', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NNU', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905834,1585865058,1585882588,1785993,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905838,1585865059,1585866645,1785995,265841,1418528,1391,CANCELLED,,,"[{'text_value': '58', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905848,1585865073,1585875859,519142,265841,1418528,1391,REGISTERED,,,"[{'text_value': '33', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905849,1585865080,1585973871,207463,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905852,1585865083,1585887099,1785999,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '49', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905853,1585865084,1585875857,1786000,265841,1418528,1391,REGISTERED,,,"[{'text_value': 'old 978)', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905857,1585865095,1585875858,1596466,265841,1418528,1391,REGISTERED,,,"[{'text_value': '33', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'East Los Angeles college', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905866,1585865121,1585876532,1786003,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '37', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905867,1585865125,1585875858,893615,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905872,1585865142,1585875860,1786004,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905901,1585865190,1585875858,1786007,265841,1418528,1391,REGISTERED,,,"[{'text_value': '75', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Ms', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905911,1585865228,1585887099,1786010,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '57', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'United Theological Seminary', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905917,1585865265,1585935486,303309,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905923,1585865270,1585876216,805308,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '79', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Partners for Peace', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905929,1585865300,1585875860,1786015,265841,1418528,1391,REGISTERED,,,"[{'text_value': '72', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'CUNY SPH', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905937,1585865337,1585887100,1786018,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '59', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905949,1585865368,1585887100,792136,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NC APPPL', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905955,1585865411,1585973533,539582,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '50', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Self', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905956,1585865414,1585887101,1786020,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905962,1585865433,1585973533,1292060,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '54', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'self', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905976,1585865510,1585875861,1786023,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905979,1585865522,1585865757,746827,265841,1418528,1391,CANCELLED,,,"[{'text_value': '60', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Mass Peace Action', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905980,1585865523,1585875864,1786025,265841,1418528,1391,REGISTERED,,,"[{'text_value': '40', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'BLM-ACLU', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3905995,1585865598,1585875861,1786031,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906000,1585865604,1585887101,1786032,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '55', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of Maryland SSW', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906004,1585865608,1585875867,1786033,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906011,1585865611,1585875861,1786036,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906020,1585865636,1585875867,1786040,265841,1418528,1391,REGISTERED,,,"[{'text_value': '40', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906021,1585865641,1585887103,836862,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906031,1585865665,1585876051,1786042,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '68', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906033,1585865677,1585887102,1777604,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '86', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'edgewater action', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906037,1585865688,1585878662,1786044,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'University of Minnesota Duluth', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906042,1585865706,1585875863,1786047,265841,1418528,1391,REGISTERED,,,"[{'text_value': '68', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NEIT', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906050,1585865720,1585887104,1786050,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '22', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Next Gen America', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906057,1585865735,1585878009,226592,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '67', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'retired', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906083,1585865876,1585875864,1786060,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906084,1585865877,1585875865,1786061,265841,1418528,1391,REGISTERED,,,"[{'text_value': '30', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906091,1585865904,1585875865,535463,265841,1418528,1391,REGISTERED,,,"[{'text_value': '36', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906100,1585865916,1585875865,209247,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906102,1585865917,1585875865,1786068,265841,1418528,1391,REGISTERED,,,"[{'text_value': '73 years', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906112,1585865962,1585875869,1786071,265841,1418528,1391,REGISTERED,,,"[{'text_value': '38', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'SEIU26/ AFRAM', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906117,1585865983,1585875994,1786073,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '79', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906119,1585865993,1585887102,1786074,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906123,1585865999,1585887101,1786076,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '31', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906124,1585866003,1585887105,1786077,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906130,1585866034,1585875873,1786079,265841,1418528,1391,REGISTERED,,,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Self', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906131,1585866034,1585875866,1786080,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906132,1585866036,1585875867,1786081,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906146,1585866102,1585887101,29936,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906148,1585866115,1585887106,1786086,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '47', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NA', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906156,1585866139,1585876442,792988,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906165,1585866172,1585875875,1786094,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906166,1585866176,1585885513,1786095,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '40', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906167,1585866181,1585883720,700509,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Estelle Toby Spike', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906170,1585866196,1585876694,883792,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '64', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906181,1585866234,1585875869,1786098,265841,1418528,1391,REGISTERED,,,"[{'text_value': '45', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Higher ed', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906186,1585866250,1585875869,1786100,265841,1418528,1391,REGISTERED,,,"[{'text_value': '24', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Circo de la Plaza', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906187,1585866256,1586112636,357421,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '46', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'N/A', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906193,1585866269,1585875875,501797,265841,1418528,1391,REGISTERED,,,"[{'text_value': '65', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906199,1585866298,1585875870,1786105,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906211,1585866338,1585875870,996632,265841,1418528,1391,REGISTERED,,,"[{'text_value': '66', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906213,1585866354,1585875871,1786110,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906218,1585866372,1585875878,1756852,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906228,1585866408,1585887103,1786115,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '52', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906243,1585866481,1585875872,1500961,265841,1418528,1391,REGISTERED,,,"[{'text_value': '35', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906251,1585866502,1585875879,921454,265841,1418528,1391,REGISTERED,,,"[{'text_value': '26', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'NA', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906253,1585866508,1585973624,1786128,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'UMass Boston', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906254,1585866518,1585875873,1010994,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906258,1585866538,1585885572,1786130,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906268,1585866576,1585887103,1786133,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '62', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906276,1585866588,1585875875,1786134,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906297,1585866665,1585881389,1786138,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3906299,1585866679,1585887104,1640679,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
